city_st,year,pop,avg_m
"North Miami, FL",1994,54119.41088717949,7.854545454545455e-4
"North Miami, FL",1995,55197.96864316239,0.007868285714285715
"North Miami, FL",1996,56255.808907692306,0.012497846153846153
"North Miami, FL",1997,57272.93192820513,0.004614571428571429
"North Miami, FL",1998,58229.33795213675,0.0027145454545454547
"North Miami, FL",1999,59105.02722692308,0.010742769230769231
"North Miami, FL",2000,59880,0.008287142857142858
"North Miami, FL",2001,60535.35214423077,0.005218545454545455
"North Miami, FL",2002,61056.562034188035,0.00216
"North Miami, FL",2003,61430.20366987179,0.00216
"North Miami, FL",2004,61642.85105128205,0.006290666666666667
"North Miami, FL",2005,61681.0781784188,0.011255428571428572
"North Miami, FL",2006,61531.45905128205,0.0038937777777777777
"North Miami, FL",2007,61180.567669871794,0.0028280000000000002
"North Miami, FL",2008,60614.97803418803,8.64e-4
"North Palm Beach, FL",1987,11355.6235,0.002778
"North Palm Beach, FL",1990,11343,0.0216
"North Palm Beach, FL",1991,11372.557,0.00324
"North Palm Beach, FL",1992,11419.949333333334,0.0053787999999999996
"North Palm Beach, FL",1993,11482.034,0.0018116923076923076
"North Palm Beach, FL",1994,11555.668,0.0028824444444444444
"North Palm Beach, FL",1995,11637.708333333334,0.006479636363636364
"North Palm Beach, FL",1996,11725.012,0.011087555555555555
"North Palm Beach, FL",1997,11814.436,0.009343333333333334
"North Palm Beach, FL",1998,11902.837333333331,0.002110545454545455
"North Palm Beach, FL",1999,11987.073,0.009745846153846154
"North Palm Beach, FL",2000,12064,0.009291111111111111
"North Palm Beach, FL",2001,12130.7505,0.00747
"North Palm Beach, FL",2002,12185.557333333334,0.010799428571428571
"North Palm Beach, FL",2003,12226.9285,0.001542857142857143
"North Palm Beach, FL",2004,12253.372,0.014145333333333333
"North Palm Beach, FL",2005,12263.395833333334,0.0224624
"North Palm Beach, FL",2006,12255.508,0.002240666666666667
"North Palm Beach, FL",2007,12228.2165,0.006273333333333333
"North Palm Beach, FL",2008,12180.029333333334,8.64e-4
"North Plainfield, NJ",2008,22079.20254096064,0
"North Port, FL",1996,16665.16,0.009179
"North Port, FL",2000,22797,0.00144
"North Wales, PA",2008,3146.824229665072,0
"North Wildwood, NJ",2006,4529.777665071771,0.00432
"North Wildwood, NJ",2008,4309.529110047847,0
"Northfield, NJ",2006,8226.599444864307,0.00432
"Northfield, NJ",2008,8421.298296576206,0
"Northport, NY",1992,7574.741282949731,0.0054
"Northport, NY",1993,7578.739246650635,0
"Northport, NY",1995,7589.323657391504,0.0054
"Northport, NY",1998,7603.672998511393,0.0032400000000000003
"Northport, NY",2008,7480.432429634719,0.00168
"Northvale, NJ",2008,4588.180523809524,0
"Norwalk, CT",1992,79085.5149845711,0.0054
"Norwalk, CT",1995,80465.09974107103,0.0054
"Norwalk, CT",1998,81971.33268399982,0.00108
"Norwalk, CT",2008,85533.72008285727,7.999999999999999e-4
"Norwich, CT",1989,37463.88284004649,0.0032979999999999997
"Norwich, CT",1991,37279.315407334165,0.00243
"Norwich, CT",1992,37135.80098988497,0.0068865714285714285
"Norwich, CT",1993,36971.083314668336,0.002262857142857143
"Norwich, CT",1994,36795.78894870016,0.007674
"Norwich, CT",1995,36620.54445899636,0.007097142857142857
"Norwich, CT",1996,36455.976412572854,0.0234784
"Norwich, CT",1997,36312.71137644556,0.008576363636363635
"Norwich, CT",1998,36201.37591763037,0.005342833333333333
"Norwich, CT",1999,36132.59660314321,0.00216
"Norwich, CT",2000,36117,0.008279333333333333
"Norwich, CT",2001,36164.481747380654,0.005199111111111111
"Norwich, CT",2002,36282.013773121165,0
"Norwich, CT",2003,36475.83707722153,0.004104
"Norwich, CT",2004,36752.19265968174,0.001962857142857143
"Norwich, CT",2005,37117.32152050182,0.014094545454545455
"Norwich, CT",2006,37577.46465968175,0.008084000000000001
"Norwich, CT",2007,38138.863077221526,0.004644666666666667
"Norwich, CT",2008,38807.75777312117,0.0034171428571428573
"Norwood, NJ",2008,5863.943714285714,0
"Norwood, PA",2008,5913.7681007672045,0
"Novato, CA",2002,47906.01755661882,0
"Nyack, NY",2008,6777.681959139558,0
"Oak Harbor, WA",2002,20178.98480952381,0
"Oakland Park, FL",1987,25416.4229375,0.002778
"Oakland Park, FL",1990,26326,0.0216
"Oakland Park, FL",1991,26651.954625,0.0025919999999999997
"Oakland Park, FL",1992,26997.50319047619,0.00336175
"Oakland Park, FL",1993,27366.80175,0.0018116923076923076
"Oakland Park, FL",1994,27764.006357142855,0.003458933333333333
"Oakland Park, FL",1995,28193.27306547619,0.007642769230769231
"Oakland Park, FL",1996,28658.757928571427,0.012203499999999999
"Oakland Park, FL",1997,29164.617,0.006797230769230769
"Oakland Park, FL",1998,29715.006333333335,0.0023216
"Oakland Park, FL",1999,30314.08198214286,0.012499636363636364
"Oakland Park, FL",2000,30966,0.00819090909090909
"Oakland Park, FL",2001,31674.973598214285,0.00504
"Oakland Park, FL",2002,32445.44461904762,0.00216
"Oakland Park, FL",2003,33281.9120625,0.00264
"Oakland Park, FL",2004,34188.87492857143,0.008088
"Oakland Park, FL",2005,35170.83221726191,0.015788
"Oakland Park, FL",2006,36232.282928571425,0.0038937777777777777
"Oakland Park, FL",2007,37377.7260625,0.003535
"Oakland Park, FL",2008,38611.660619047616,8.64e-4
"Oakland, CA",2002,401232.0901893961,0
"Oakland, NJ",2008,12828.066571428571,0
"Oakley, CA",2002,26880.225777777778,0
"Oaklyn, NJ",2008,4024.5585636092983,0
"Ocean City, MD",2006,7633.36,0.00432
"Ocean City, MD",2008,7472.44,0
"Ocean City, NJ",2006,13732.839414212076,0.00432
"Ocean City, NJ",2008,12820.271609474716,0
"Ocean Shores, WA",2002,4182.6,0.0198664
"Oceanport, NJ",1998,5922.2965264957265,0.0054
"Oceanport, NJ",2006,5667.675435897436,0.00432
"Oceanport, NJ",2008,5718.991623931624,0
"Oceanside, CA",2001,162870.2328152178,0.01728
"Oceanside, CA",2002,164456.9161159428,0.008798666666666666
"Oceanside, CA",2009,167805.8928152178,0.009
"Ojai, CA",2002,7838.333007214016,0
"Old Tappan, NJ",2008,5889.247111111111,0
"Old Town, ME",1992,8303.428309867386,0.00324
"Old Town, ME",1994,8274.280547139373,0.017294666666666667
"Old Town, ME",1995,8255.009987821377,0.015118666666666666
"Old Town, ME",1996,8233.21862947767,0.02306
"Old Town, ME",1998,8183.904474543977,0
"Old Town, ME",1999,8157.297157369418,0
"Old Town, ME",2002,8074.528803897159,7.2e-4
"Old Town, ME",2005,7989.213756089312,0.03633733333333333
"Old Town, ME",2006,7960.129205845739,0
"Old Town, ME",2007,7930.686555115022,0
"Old Westbury, NY",1998,4170.027555555555,0.0032400000000000003
"Old Westbury, NY",2008,4551.080888888889,0.00168
"Oldsmar, FL",1996,10733.376,0.009179
"Oldsmar, FL",2000,11910,0.00144
"Olympia, WA",2002,43932.619872434494,0.024298
"Opa-Locka, FL",1987,15234.9595,0.001236
"Opa-Locka, FL",1991,15273.3215,0
"Opa-Locka, FL",1992,15253.672,0.004137538461538462
"Opa-Locka, FL",1993,15225.8305,0.0010592
"Opa-Locka, FL",1994,15191.576,7.854545454545455e-4
"Opa-Locka, FL",1995,15152.6875,0.007868285714285715
"Opa-Locka, FL",1996,15110.944,0.012099333333333333
"Opa-Locka, FL",1997,15068.1245,0.004614571428571429
"Opa-Locka, FL",1998,15026.008,0.0027145454545454547
"Opa-Locka, FL",1999,14986.3735,0.010742769230769231
"Opa-Locka, FL",2000,14951,0.008287142857142858
"Opa-Locka, FL",2001,14921.6625,0.005218545454545455
"Opa-Locka, FL",2002,14900.12,0.00216
"Opa-Locka, FL",2003,14888.1275,0.00216
"Opa-Locka, FL",2004,14887.44,0.006290666666666667
"Opa-Locka, FL",2005,14899.8125,0.011255428571428572
"Opa-Locka, FL",2006,14927,0.0038937777777777777
"Opa-Locka, FL",2007,14970.7575,0.0028280000000000002
"Opa-Locka, FL",2008,15032.84,8.64e-4
"Oradell, NJ",2008,8043.319965811966,0
"Orange City, FL",1996,5998.488,0.00648
"Orange City, FL",1997,6122.9115,0.019706
"Orange City, FL",1998,6262.616,0.00288
"Orange City, FL",1999,6421.6345,0.03183066666666667
"Orange City, FL",2000,6604,0.001964
"Orange City, FL",2001,6813.7455,0.00864
"Orange City, FL",2004,7647.592000000001,0
"Orange City, FL",2005,8007.1875,0.0025066666666666666
"Orange City, FL",2008,9387.376,0
"Orange Park, FL",1997,9295.3005,0.01512
"Orange Park, FL",1999,9155.909,0
"Orange Park, FL",2005,8706.28125,0.002074
"Orange, CA",2002,131452.49904716987,0.006599
"Orange, CA",2009,136367.30271403305,0.009
"Orinda, CA",2002,17843.393428571428,0
"Ormond, FL",1996,34065.58151196172,0.012959
"Ormond, FL",1997,34684.88978708134,0.009853
"Ormond, FL",1998,35265.96819138756,0.00864
"Ormond, FL",1999,35805.707877990426,0.03183066666666667
"Ormond, FL",2000,36301,0.001964
"Ormond, FL",2004,37776.260937799045,0
"Ormond, FL",2005,38003.39264354067,0.0018800000000000002
"Orting, WA",2002,4357.2,0
"Ossining, NY",2008,24807.62238289176,0
"Oviedo, FL",1996,20357.392,0.005399999999999999
"Oviedo, FL",1997,21916.001,0.018176
"Oviedo, FL",1998,23438.864,0.00288
"Oviedo, FL",1999,24910.643,0.047746
"Oviedo, FL",2000,26316,0.002062
"Oviedo, FL",2001,27639.597,0.00864
"Oviedo, FL",2004,30966.448,0.010318666666666667
"Oviedo, FL",2005,31809.625,0.0025066666666666666
"Oviedo, FL",2008,33327.104,0
"Oxnard, CA",2002,175714.89045389896,0
"Pacific Grove, CA",2002,15387.833723589962,0
"Pacific, WA",2002,5728.88,0
"Pacifica, CA",2002,38357.260904761904,0
"Palatka, FL",1996,10045.653029857329,0.00648
"Palatka, FL",1997,10034.614301000143,0.01512
"Palatka, FL",1999,10027.985757464332,0
"Palatka, FL",2005,10165.62440401775,0.0010666666666666667
"Palisades Park, NJ",2008,19207.06220348552,0
"Palm Beach Gardens, FL",1987,20098.532,0.002778
"Palm Beach Gardens, FL",1991,24013.474,0.00324
"Palm Beach Gardens, FL",1992,25108.547555555557,0.007684
"Palm Beach Gardens, FL",1993,26246.148,0.002141090909090909
"Palm Beach Gardens, FL",1994,27422.202666666664,5.76e-4
"Palm Beach Gardens, FL",1995,28632.63888888889,0.0066956
"Palm Beach Gardens, FL",1996,29873.384,0.011087555555555555
"Palm Beach Gardens, FL",1997,31140.365333333335,0.009343333333333334
"Palm Beach Gardens, FL",1998,32429.51022222222,0.002099555555555556
"Palm Beach Gardens, FL",1999,33736.746,0.010378
"Palm Beach Gardens, FL",2000,35058,0.009291111111111111
"Palm Beach Gardens, FL",2001,36389.506,0.008537142857142858
"Palm Beach Gardens, FL",2002,37728.72355555555,0.0025199999999999997
"Palm Beach Gardens, FL",2003,39073.418666666665,0.001542857142857143
"Palm Beach Gardens, FL",2004,40421.35733333333,0.014145333333333333
"Palm Beach Gardens, FL",2005,41770.305555555555,0.0224624
"Palm Beach Gardens, FL",2006,43118.02933333333,0.003361
"Palm Beach Gardens, FL",2007,44462.29466666667,0.006273333333333333
"Palm Beach Gardens, FL",2008,45800.86755555555,8.64e-4
"Palm Beach, FL",1987,9701.15915576923,0.002778
"Palm Beach, FL",1990,9814,0.0216
"Palm Beach, FL",1991,9881.285465384615,0.00324
"Palm Beach, FL",1992,9960.580133333331,0.004482333333333333
"Palm Beach, FL",1993,10047.22343076923,0.0018116923076923076
"Palm Beach, FL",1994,10136.554784615384,0.0028824444444444444
"Palm Beach, FL",1995,10223.913621794873,0.006479636363636364
"Palm Beach, FL",1996,10304.639369230768,0.011087555555555555
"Palm Beach, FL",1997,10374.071453846154,0.009343333333333334
"Palm Beach, FL",1998,10427.549302564104,0.002110545454545455
"Palm Beach, FL",1999,10460.412342307693,0.010394333333333334
"Palm Beach, FL",2000,10468,0.008362
"Palm Beach, FL",2001,10445.871298076923,0.006192
"Palm Beach, FL",2002,10390.46364102564,0.0025199999999999997
"Palm Beach, FL",2003,10298.434028846154,0.00264
"Palm Beach, FL",2004,10166.43946153846,0.014145333333333333
"Palm Beach, FL",2005,9991.136939102564,0.0224624
"Palm Beach, FL",2006,9769.18346153846,0.002240666666666667
"Palm Beach, FL",2007,9497.236028846151,0.004705
"Palm Beach, FL",2008,9171.95164102564,8.64e-4
"Palm Coast, FL",2000,32732,0.001964
"Palm Coast, FL",2004,49711.2,0
"Palm Coast, FL",2005,53956,0.0018800000000000002
"Palm Springs, FL",1987,9454.46775,0.002778
"Palm Springs, FL",1990,9763,0.0216
"Palm Springs, FL",1991,9863.8805,0.00324
"Palm Springs, FL",1992,9971.61161904762,0.004482333333333333
"Palm Springs, FL",1993,10091.351,0.0018116923076923076
"Palm Springs, FL",1994,10228.256285714286,0.0028824444444444444
"Palm Springs, FL",1995,10387.485119047618,0.006479636363636364
"Palm Springs, FL",1996,10574.195142857145,0.011087555555555555
"Palm Springs, FL",1997,10793.544,0.009343333333333334
"Palm Springs, FL",1998,11050.689333333334,0.002110545454545455
"Palm Springs, FL",1999,11350.788785714283,0.011339272727272727
"Palm Springs, FL",2000,11699,0.007994545454545454
"Palm Springs, FL",2001,12100.446678571428,0.006192
"Palm Springs, FL",2002,12560.116761904765,0.00216
"Palm Springs, FL",2003,13082.96425,0.00264
"Palm Springs, FL",2004,13673.943142857142,0.014145333333333333
"Palm Springs, FL",2005,14338.00744047619,0.02006866666666667
"Palm Springs, FL",2006,15080.111142857142,0.002240666666666667
"Palm Springs, FL",2007,15905.20825,0.004705
"Palm Springs, FL",2008,16818.25276190476,8.64e-4
"Palmetto, FL",1996,11187.4682363449,0.009179
"Palmetto, FL",2000,12571,0.00144
"Palmyra, NJ",2008,7306.4453095156305,0
"Palo Alto, CA",2002,59477.01749278772,0
"Palos Verdes Estates, CA",2002,13364.951504273504,0.006599
"Palos Verdes Estates, CA",2009,13435.641221153846,0.066
"Paramount, CA",2002,55825.79976190476,0.006599
"Paramount, CA",2009,54714.63736607143,0.009
"Paramus, NJ",2008,26341.30309034696,0
"Park Ridge, NJ",2008,8802.991384615385,0
"Parkland, FL",1990,3558,0.0216
"Parkland, FL",1991,4592.45,0.00324
"Parkland, FL",1992,5625.4,0.005976444444444444
"Parkland, FL",1993,6656.85,0.001962666666666667
"Parkland, FL",1994,7686.8,6.646153846153846e-4
"Parkland, FL",1995,8715.25,0.007919666666666667
"Parkland, FL",1996,9742.2,0.012203499999999999
"Parkland, FL",1997,10767.65,0.00803309090909091
"Parkland, FL",1998,11791.6,0.0023216
"Parkland, FL",1999,12814.05,0.013859111111111112
"Parkland, FL",2000,13835,0.00901
"Parkland, FL",2001,14854.45,0.00592
"Parkland, FL",2002,15872.4,0.0025199999999999997
"Parkland, FL",2003,16888.85,0.0027
"Parkland, FL",2004,17903.8,0.009436
"Parkland, FL",2005,18917.25,0.02006866666666667
"Parkland, FL",2006,19929.2,0.004080571428571428
"Parkland, FL",2007,20939.65,0.004124
"Parkland, FL",2008,21948.6,8.64e-4
"Pasadena, CA",2002,133963.94012421314,0
"Paso Robles, CA",2002,25214.459693480592,0
"Passaic, NJ",2008,70621.23867985095,0
"Patchogue, NY",1992,11188.036741318389,0.0054
"Patchogue, NY",1993,11269.807975058817,0.00252
"Patchogue, NY",1995,11455.217237161523,0.0054
"Patchogue, NY",1998,11747.081322248365,0.012960800000000001
"Patchogue, NY",2001,11990.088397310925,0.00864
"Patchogue, NY",2003,12091.29626039216,0.0036000000000000003
"Patchogue, NY",2005,12124.078881419238,0
"Patchogue, NY",2008,12008.730484108311,0.00192
"Paterson, NJ",2008,148539.13670650884,0
"Paulsboro, NJ",2008,6052.025565046637,0
"Pawtucket, RI",1989,72411.61109822014,0.042589
"Pawtucket, RI",1990,72644,0
"Pawtucket, RI",1991,72832.86787499569,0.00198
"Pawtucket, RI",1992,72977.93363491353,0.00629575
"Pawtucket, RI",1993,73082.50074999139,0.0020438709677419353
"Pawtucket, RI",1994,73149.87269046716,0.005692
"Pawtucket, RI",1995,73183.35292657875,0.02015866666666667
"Pawtucket, RI",1996,73186.24492856405,0.019282666666666667
"Pawtucket, RI",1997,73161.85216666093,0.007392857142857143
"Pawtucket, RI",1998,73113.47811110728,0.0049582702702702704
"Pawtucket, RI",1999,73044.426232141,0.0015004444444444444
"Pawtucket, RI",2000,72958,0.0063232
"Pawtucket, RI",2001,72856.78597321582,0.004785176470588235
"Pawtucket, RI",2002,72740.50306349479,0.0011161290322580645
"Pawtucket, RI",2003,72608.15327083692,0.013617846153846154
"Pawtucket, RI",2004,72458.73859524219,0.007227
"Pawtucket, RI",2005,72291.26103671062,0.010696
"Pawtucket, RI",2006,72104.7225952422,0.005892173913043478
"Pawtucket, RI",2007,71898.12527083693,0.005255076923076923
"Pawtucket, RI",2008,71670.4710634948,0.0029054117647058825
"Peabody, MA",1990,47039,0
"Peabody, MA",1991,47222.70869322272,0.002777142857142857
"Peabody, MA",1992,47370.626731669254,0.007657818181818182
"Peabody, MA",1993,47489.94988644544,8.894117647058824e-4
"Peabody, MA",1994,47587.87392865713,0.009111428571428572
"Peabody, MA",1995,47671.59462941016,0.025558
"Peabody, MA",1996,47748.30775981038,0.018718
"Peabody, MA",1997,47825.20909096363,0.005825454545454545
"Peabody, MA",1998,47909.49439397575,0.0047431724137931034
"Peabody, MA",1999,48008.3594399526,0.001418
"Peabody, MA",2000,48129,0.0037054
"Peabody, MA",2001,48277.74671670617,0.004982250000000001
"Peabody, MA",2002,48457.46971858875,0.0010093333333333334
"Peabody, MA",2003,48670.174005647736,0.013852666666666668
"Peabody, MA",2004,48917.86457788312,0.007335
"Peabody, MA",2005,49202.54643529492,0.011936666666666667
"Peabody, MA",2006,49526.22457788312,0.0021996666666666666
"Peabody, MA",2007,49890.90400564773,0.005050461538461538
"Peabody, MA",2008,50298.58971858875,0.003631333333333333
"Peekskill, NY",2008,23661.875639561236,0
"Pelham Manor, NY",2008,5522.916110385892,0
"Pelham, NY",2008,6761.312,0
"Pembroke Park, FL",1987,4812.764,0.001236
"Pembroke Park, FL",1990,4933,0.0216
"Pembroke Park, FL",1991,5020.9805,0.0025919999999999997
"Pembroke Park, FL",1992,5132.224,0.003842
"Pembroke Park, FL",1993,5262.0585,0.001962666666666667
"Pembroke Park, FL",1994,5405.812,6.646153846153846e-4
"Pembroke Park, FL",1995,5558.8125,0.007868285714285715
"Pembroke Park, FL",1996,5716.388,0.013179333333333333
"Pembroke Park, FL",1997,5873.8665,0.004843666666666667
"Pembroke Park, FL",1998,6026.576,0.0027145454545454547
"Pembroke Park, FL",1999,6169.8445,0.011458
"Pembroke Park, FL",2000,6299,0.008287142857142858
"Pembroke Park, FL",2001,6409.686,0.005218545454545455
"Pembroke Park, FL",2002,6498.808,0.00216
"Pembroke Park, FL",2003,6563.5869999999995,0.00216
"Pembroke Park, FL",2004,6601.244,0.006290666666666667
"Pembroke Park, FL",2005,6609,0.011255428571428572
"Pembroke Park, FL",2006,6584.076,0.0038937777777777777
"Pembroke Park, FL",2007,6523.692999999999,0.0028280000000000002
"Pembroke Park, FL",2008,6425.072,8.64e-4
"Pembroke Pines, FL",1987,52110.4961875,0.001236
"Pembroke Pines, FL",1991,71364.856125,0
"Pembroke Pines, FL",1992,77946.28090476191,0.004137538461538462
"Pembroke Pines, FL",1993,85052.61475000001,7.2e-4
"Pembroke Pines, FL",1994,92540.19807142856,6.646153846153846e-4
"Pembroke Pines, FL",1995,100265.37127976192,0.007919666666666667
